Geohash,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,City,County,State,Country,ISO_3166_2,TimezoneName,LocalDate,LocalHour,UTC_Date,UTC_Hour,Pressure,MSLP,Stdev,Version
r1fd4s,-34.78271,138.62549,-34.77722,138.63647,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,98933,99164,116,1.3
r1fd4t,-34.77722,138.62549,-34.77173,138.63647,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99517,99795,29,1.3
r1fd4u,-34.78271,138.63647,-34.77722,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99523,99866,45,1.3
r1fd4u,-34.78271,138.63647,-34.77722,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99500,99846,0,1.3
r1fd4u,-34.78271,138.63647,-34.77722,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99414,99759,141,1.3
r1fd4u,-34.78271,138.63647,-34.77722,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99229,99578,259,1.3
r1fd4u,-34.78271,138.63647,-34.77722,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99480,99825,20,1.3
r1fd4v,-34.77722,138.63647,-34.77173,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99449,99832,60,1.3
r1fd4v,-34.77722,138.63647,-34.77173,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99543,99921,74,1.3
r1fd4v,-34.77722,138.63647,-34.77173,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99088,99471,159,1.3
r1fd4w,-34.77173,138.62549,-34.76624,138.63647,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99167,99492,289,1.3
r1fd4w,-34.77173,138.62549,-34.76624,138.63647,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99513,99836,22,1.3
r1fd4z,-34.76624,138.63647,-34.76074,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99522,99964,64,1.3
r1fd4z,-34.76624,138.63647,-34.76074,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,98864,99304,236,1.3
r1fd4z,-34.76624,138.63647,-34.76074,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99050,99490,93,1.3
r1fd4z,-34.76624,138.63647,-34.76074,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99281,99725,258,1.3
r1fd4z,-34.76624,138.63647,-34.76074,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99220,99661,274,1.3
r1fd4z,-34.76624,138.63647,-34.76074,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99221,99662,250,1.3
r1fd51,-34.79919,138.64746,-34.7937,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99362,100500,20,1.3
r1fd54,-34.7937,138.64746,-34.78821,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99256,100101,206,1.3
r1fd54,-34.7937,138.64746,-34.78821,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99339,100192,85,1.3
r1fd55,-34.78821,138.64746,-34.78271,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99274,99925,254,1.3
r1fd5h,-34.78271,138.64746,-34.77722,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99337,99987,236,1.3
r1fd5j,-34.77722,138.64746,-34.77173,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99102,99671,145,1.3
r1fd5j,-34.77722,138.64746,-34.77173,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,99000,,500,1.3
r1fd5j,-34.77722,138.64746,-34.77173,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99363,99932,147,1.3
r1fd5j,-34.77722,138.64746,-34.77173,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99280,99846,259,1.3
r1fd5m,-34.77722,138.65845,-34.77173,138.66943,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99250,100171,289,1.3
r1fd5m,-34.77722,138.65845,-34.77173,138.66943,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99461,100391,67,1.3
r1fd5n,-34.77173,138.64746,-34.76624,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99185,99751,255,1.3
r1fd5n,-34.77173,138.64746,-34.76624,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99090,99659,110,1.3
r1fd5n,-34.77173,138.64746,-34.76624,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,99000,99567,500,1.3
r1fd5n,-34.77173,138.64746,-34.76624,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99093,99661,147,1.3
r1fd5p,-34.76624,138.64746,-34.76074,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,23,99237,99804,274,1.3
r1fd5p,-34.76624,138.64746,-34.76074,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99063,99631,109,1.3
r1fd5p,-34.76624,138.64746,-34.76074,138.65845,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99095,,86,1.3
r1fd6b,-34.76074,138.63647,-34.75525,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,07,2019-02-11,21,99421,99873,137,1.3
r1fd6b,-34.76074,138.63647,-34.75525,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,09,2019-02-11,22,99000,99451,0,1.3
r1fd6b,-34.76074,138.63647,-34.75525,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,21,98682,99132,276,1.3
r1fd6b,-34.76074,138.63647,-34.75525,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,10,2019-02-11,23,99266,99718,271,1.3
r1fd6b,-34.76074,138.63647,-34.75525,138.64746,,,,Australia,AU,Australia/Adelaide,2019-02-12,08,2019-02-11,22,99302,99755,275,1.3
r1ppnw,-38.11157,145.12939,-38.10608,145.14038,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98614,0,1.3
r1ppnx,-38.10608,145.12939,-38.10059,145.14038,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98614,0,1.3
r1ppnz,-38.10608,145.14038,-38.10059,145.15137,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98637,0,1.3
r1ppqb,-38.10059,145.14038,-38.09509,145.15137,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98637,0,1.3
r1ppqc,-38.09509,145.14038,-38.0896,145.15137,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98614,0,1.3
r1ppr1,-38.09509,145.15137,-38.0896,145.16235,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98672,0,1.3
r1ppr4,-38.0896,145.15137,-38.08411,145.16235,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98637,0,1.3
r1ppr6,-38.0896,145.16235,-38.08411,145.17334,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98671,0,1.3
r1pprd,-38.0896,145.17334,-38.08411,145.18433,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98762,0,1.3
r1ppre,-38.08411,145.17334,-38.07861,145.18433,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98683,0,1.3
r1pprs,-38.07861,145.17334,-38.07312,145.18433,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98614,0,1.3
r1pprt,-38.07312,145.17334,-38.06763,145.18433,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98614,0,1.3
r1pprv,-38.07312,145.18433,-38.06763,145.19531,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98659,0,1.3
r1ppzb,-38.0127,145.18433,-38.0072,145.19531,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97722,97881,207,1.3
r1ppzf,-38.00171,145.18433,-37.99622,145.19531,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97606,97798,93,1.3
r1ppzg,-37.99622,145.18433,-37.99072,145.19531,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97595,97822,83,1.3
r1pr2j,-38.07312,145.19531,-38.06763,145.2063,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98682,0,1.3
r1pr2n,-38.06763,145.19531,-38.06213,145.2063,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98637,0,1.3
r1pr2p,-38.06213,145.19531,-38.05664,145.2063,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98625,0,1.3
r1pr2r,-38.06213,145.2063,-38.05664,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98671,0,1.3
r1pr2x,-38.06213,145.21729,-38.05664,145.22827,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98728,0,1.3
r1pr2y,-38.06763,145.22827,-38.06213,145.23926,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,,0,1.3
r1pr2z,-38.06213,145.22827,-38.05664,145.23926,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98774,0,1.3
r1pr3n,-38.06763,145.23926,-38.06213,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98797,0,1.3
r1pr3p,-38.06213,145.23926,-38.05664,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,98820,0,1.3
r1pr8k,-38.03467,145.2063,-38.02917,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,98312,98460,272,1.3
r1pr8m,-38.02917,145.2063,-38.02368,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,98324,98483,281,1.3
r1pr8p,-38.01819,145.19531,-38.0127,145.2063,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,98333,98516,289,1.3
r1pr8s,-38.03467,145.21729,-38.02917,145.22827,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,98127,98307,232,1.3
r1pr90,-38.05664,145.23926,-38.05115,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98543,98875,85,1.3
r1pr90,-38.05664,145.23926,-38.05115,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,98485,98818,26,1.3
r1pr91,-38.05115,145.23926,-38.04565,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98539,98883,79,1.3
r1pr91,-38.05115,145.23926,-38.04565,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,98485,98830,26,1.3
r1pr94,-38.04565,145.23926,-38.04016,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98536,98868,72,1.3
r1pr94,-38.04565,145.23926,-38.04016,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,98482,98814,31,1.3
r1pr95,-38.04016,145.23926,-38.03467,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,98416,98804,125,1.3
r1pr95,-38.04016,145.23926,-38.03467,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98533,98922,65,1.3
r1pr9h,-38.03467,145.23926,-38.02917,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,98126,98469,218,1.3
r1pr9h,-38.03467,145.23926,-38.02917,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98529,98872,58,1.3
r1pr9h,-38.03467,145.23926,-38.02917,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,98384,98727,170,1.3
r1pr9j,-38.02917,145.23926,-38.02368,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98526,98835,52,1.3
r1pr9j,-38.02917,145.23926,-38.02368,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,98120,98427,208,1.3
r1pr9n,-38.02368,145.23926,-38.01819,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98523,98798,45,1.3
r1pr9p,-38.01819,145.23926,-38.0127,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98519,98771,38,1.3
r1prb0,-38.0127,145.19531,-38.0072,145.2063,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,98333,98515,289,1.3
r1prby,-37.97974,145.22827,-37.97424,145.23926,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98272,98869,253,1.3
r1prby,-37.97974,145.22827,-37.97424,145.23926,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98262,98853,303,1.3
r1prbz,-37.97424,145.22827,-37.96875,145.23926,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98268,98899,252,1.3
r1prbz,-37.97424,145.22827,-37.96875,145.23926,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98256,98881,295,1.3
r1prc2,-38.0127,145.25024,-38.0072,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,98447,98769,95,1.3
r1prc2,-38.0127,145.25024,-38.0072,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,98471,98791,50,1.3
r1prc2,-38.0127,145.25024,-38.0072,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98504,98825,13,1.3
r1prc3,-38.0072,145.25024,-38.00171,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98503,98962,24,1.3
r1prc3,-38.0072,145.25024,-38.00171,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98167,98623,289,1.3
r1prc3,-38.0072,145.25024,-38.00171,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,98413,98868,110,1.3
r1prc3,-38.0072,145.25024,-38.00171,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,98468,98924,56,1.3
r1prc3,-38.0072,145.25024,-38.00171,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,10,2019-02-11,23,98000,98451,500,1.3
r1prc6,-38.00171,145.25024,-37.99622,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98167,98723,289,1.3
r1prc6,-38.00171,145.25024,-37.99622,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98306,98868,268,1.3
r1prc7,-37.99622,145.25024,-37.99072,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,97966,98542,306,1.3
r1prc7,-37.99622,145.25024,-37.99072,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98299,98873,264,1.3
r1prc7,-37.99622,145.25024,-37.99072,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98167,98737,289,1.3
r1prch,-37.99072,145.23926,-37.98523,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,97969,98506,234,1.3
r1prch,-37.99072,145.23926,-37.98523,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98167,98700,289,1.3
r1prch,-37.99072,145.23926,-37.98523,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98288,98827,259,1.3
r1prcj,-37.98523,145.23926,-37.97974,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98283,98890,256,1.3
r1prcj,-37.98523,145.23926,-37.97974,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98167,98770,289,1.3
r1prck,-37.99072,145.25024,-37.98523,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,97962,98531,293,1.3
r1prck,-37.99072,145.25024,-37.98523,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98293,98867,261,1.3
r1prck,-37.99072,145.25024,-37.98523,145.26123,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98167,98737,289,1.3
r1prcn,-37.97974,145.23926,-37.97424,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98267,98973,310,1.3
r1prcn,-37.97974,145.23926,-37.97424,145.25024,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98276,98987,254,1.3
r1qbyh,-37.81494,144.75586,-37.80945,144.76685,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,98500,98886,0,1.3
r1r0e5,-37.86438,144.97559,-37.85889,144.98657,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98500,98647,0,1.3
r1r0eh,-37.85889,144.97559,-37.85339,144.98657,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98499,98680,2,1.3
r1r0f3,-37.83142,144.94263,-37.82593,144.95361,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98668,98794,174,1.3
r1r0f4,-37.82593,144.93164,-37.82043,144.94263,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98664,98756,153,1.3
r1r0f6,-37.82593,144.94263,-37.82043,144.95361,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98668,98805,163,1.3
r1r0qm,-37.89734,145.11841,-37.89185,145.12939,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98138,99284,240,1.3
r1r0qt,-37.89734,145.12939,-37.89185,145.14038,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98133,99302,230,1.3
r1r0qu,-37.90283,145.14038,-37.89734,145.15137,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98122,99153,212,1.3
r1r0qv,-37.89734,145.14038,-37.89185,145.15137,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98127,99319,220,1.3
r1r0r4,-37.91382,145.15137,-37.90833,145.16235,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98112,99051,194,1.3
r1r0r5,-37.90833,145.15137,-37.90283,145.16235,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98333,99436,289,1.3
r1r0r5,-37.90833,145.15137,-37.90283,145.16235,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98116,99216,201,1.3
r1r0rh,-37.90283,145.15137,-37.89734,145.16235,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98120,99220,207,1.3
r1r0rh,-37.90283,145.15137,-37.89734,145.16235,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98333,99436,289,1.3
r1r0sq,-37.8479,145.03052,-37.84241,145.0415,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98122,98543,211,1.3
r1r0sw,-37.8479,145.0415,-37.84241,145.05249,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98114,98558,197,1.3
r1r13x,-37.71057,144.90967,-37.70508,144.92065,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,98000,98930,0,1.3
r1r1cg,-37.64465,144.92065,-37.63916,144.93164,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,97500,99256,707,1.3
r1r205,-37.95227,145.19531,-37.94678,145.2063,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97503,98276,28,1.3
r1r206,-37.95776,145.2063,-37.95227,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98139,98724,120,1.3
r1r206,-37.95776,145.2063,-37.95227,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98122,98700,212,1.3
r1r206,-37.95776,145.2063,-37.95227,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,97961,98546,223,1.3
r1r207,-37.95227,145.2063,-37.94678,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,97975,98629,233,1.3
r1r207,-37.95227,145.2063,-37.94678,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98110,98755,191,1.3
r1r207,-37.95227,145.2063,-37.94678,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98137,98791,119,1.3
r1r209,-37.96326,145.21729,-37.95776,145.22827,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98232,98709,269,1.3
r1r20b,-37.96875,145.22827,-37.96326,145.23926,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98260,98811,251,1.3
r1r20b,-37.96875,145.22827,-37.96326,145.23926,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98245,98790,283,1.3
r1r20c,-37.96326,145.22827,-37.95776,145.23926,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98238,98782,276,1.3
r1r20d,-37.95776,145.21729,-37.95227,145.22827,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98140,98690,123,1.3
r1r20d,-37.95776,145.21729,-37.95227,145.22827,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98131,98675,226,1.3
r1r20h,-37.94678,145.19531,-37.94128,145.2063,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,99318,0,1.3
r1r20h,-37.94678,145.19531,-37.94128,145.2063,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98427,99234,127,1.3
r1r20j,-37.94128,145.19531,-37.93579,145.2063,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98500,99318,0,1.3
r1r20j,-37.94128,145.19531,-37.93579,145.2063,,,,Australia,AU,Australia/Melbourne,2019-02-12,09,2019-02-11,22,98419,99227,141,1.3
r1r20k,-37.94678,145.2063,-37.94128,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,97925,98602,182,1.3
r1r20k,-37.94678,145.2063,-37.94128,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,05,2019-02-11,18,98132,98809,116,1.3
r1r20q,-37.93579,145.2063,-37.9303,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97526,98175,71,1.3
r1r20r,-37.9303,145.2063,-37.9248,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97511,98183,64,1.3
r1r222,-37.9248,145.2063,-37.91931,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97496,98145,61,1.3
r1r223,-37.91931,145.2063,-37.91382,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97480,98094,60,1.3
r1r226,-37.91382,145.2063,-37.90833,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97465,98090,62,1.3
r1r227,-37.90833,145.2063,-37.90283,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97450,98109,65,1.3
r1r22k,-37.90283,145.2063,-37.89734,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97438,98098,73,1.3
r1r22m,-37.89734,145.2063,-37.89185,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97415,98165,94,1.3
r1r22q,-37.89185,145.2063,-37.88635,145.21729,,,,Australia,AU,Australia/Melbourne,2019-02-12,08,2019-02-11,21,97404,98166,104,1.3
r1r2b8,-37.83691,145.21729,-37.83142,145.22827,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,97642,98769,145,1.3
r1vjdb,-34.18945,142.1521,-34.18396,142.16309,,,,Australia,AU,Australia/Melbourne,2019-02-12,06,2019-02-11,19,98751,,290,1.3
r28j9w,-41.18774,146.31592,-41.18225,146.3269,,,,Australia,AU,Australia/Hobart,2019-02-12,07,2019-02-11,20,97835,,287,1.3
r28j9y,-41.18774,146.3269,-41.18225,146.33789,,,,Australia,AU,Australia/Hobart,2019-02-12,08,2019-02-11,21,97024,,42,1.3
r28j9y,-41.18774,146.3269,-41.18225,146.33789,,,,Australia,AU,Australia/Hobart,2019-02-12,07,2019-02-11,20,97156,,269,1.3
r28j9z,-41.18225,146.3269,-41.17676,146.33789,,,,Australia,AU,Australia/Hobart,2019-02-12,08,2019-02-11,21,97397,,163,1.3
r28jdp,-41.18225,146.33789,-41.17676,146.34888,,,,Australia,AU,Australia/Hobart,2019-02-12,08,2019-02-11,21,97481,,97,1.3
r28jdq,-41.18774,146.34888,-41.18225,146.35986,,,,Australia,AU,Australia/Hobart,2019-02-12,08,2019-02-11,21,97581,,144,1.3
r28jdr,-41.18225,146.34888,-41.17676,146.35986,,,,Australia,AU,Australia/Hobart,2019-02-12,08,2019-02-11,21,97371,,124,1.3
r28jdx,-41.18225,146.35986,-41.17676,146.37085,,,,Australia,AU,Australia/Hobart,2019-02-12,09,2019-02-11,22,97596,,197,1.3
r28jdx,-41.18225,146.35986,-41.17676,146.37085,,,,Australia,AU,Australia/Hobart,2019-02-12,08,2019-02-11,21,97730,,312,1.3
r386qs,-36.14502,146.88721,-36.13953,146.89819,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,97000,,0,1.3
r386qt,-36.13953,146.88721,-36.13403,146.89819,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,97000,,0,1.3
r386qv,-36.13953,146.89819,-36.13403,146.90918,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,96911,,154,1.3
r386rg,-36.15051,146.94214,-36.14502,146.95313,,,,Australia,AU,Australia/Melbourne,2019-02-12,10,2019-02-11,23,97000,,0,1.3
r386rh,-36.14502,146.90918,-36.13953,146.92017,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,96917,,165,1.3
r386rj,-36.13953,146.90918,-36.13403,146.92017,,,,Australia,AU,Australia/Melbourne,2019-02-12,07,2019-02-11,20,96901,,171,1.3
